Mov_id,Title,Year,Critic_rate,Aud_rate,Aud_count,Dir_id
2483,El día de la bestia,1995,6.7,0,0,alex_de_la_iglesia
2485,She's All That,1999,4.9,3,53730,robert_iscove
2486,The 24 Hour Woman,1999,5.8,3.4,50,nancy_savoca
2487,Blood Guts Bullets and Octane,1998,5.4,2.9,645,joe_carnahan
2488,Peeping Tom,1960,8.2,4,3195,michael_powell
2489,Spanish Fly,1976,\N,\N,\N,_0445844
2490,Payback,1999,5.8,3.2,12940,brian_helgeland
2491,Simply Irresistible,1999,4,2.9,6203,1078733-mark_tarlov
2492,20 Dates,1998,4.8,0,0,myles-berkowitz
2493,Comedian Harmonists,1997,7,3.8,302,joseph_vilsmaier
2494,Last Days,2005,5.9,3.1,5692,gus_van_sant
2495,La planète sauvage,1973,7.1,4,2423,rene_laloux
2496,Blast from the Past,1999,6.1,2.9,12330,hugh_wilson
2497,Message in a Bottle,1999,5.2,3.2,17649,luis_mandoki
2498,My Favorite Martian,1963,\N,\N,\N,
2499,God Said 'Ha!',1998,6.9,3.4,398,julia_sweeney
2500,Jawbreaker,1999,3.3,2.8,8386,darren_stein
2501,October Sky,1999,7.6,3.6,12678,joe_johnston
2502,Office Space,1999,6.8,4,78802,mike_judge
2503,Sib,1998,7,3.7,409,samira_makhmalbaf
2504,200 Cigarettes,1999,4.5,3,5146,risa_bramon_garcia
2505,8MM,1999,4.2,3,14973,joel_schumacher
2506,The Other Sister,1999,4.7,3.3,8954,garry_marshall
2507,Breakfast of Champions,1999,4.2,2.5,1509,alan_rudolph
2508,The Break-Up,2006,5,3.1,107481,peyton_reed
2509,Eight Days a Week,1997,3.8,0,0,1029950-michael_davis
2510,Just the Ticket,1999,4.5,3,410,richard_wenk
2511,The Long Goodbye,1973,8.2,4,2667,robert_altman
2512,Narayama-bushi kô,1983,8.2,4.3,634,shohei_imamura
2513,Pet Sematary,1989,5.2,0,0,mary_lambert
2514,Pet Sematary II,1992,4,0,0,mary_lambert
2515,Children of the Corn II: The Final Sacrifice,1992,2.3,2.8,2650,david-price
2516,Children of the Corn III: Urban Harvest,1995,0,0,0,james_dr_hickox
2517,Christine,1983,5.7,3.2,10394,1040928-john_carpenter
2518,Night Shift,1982,6.4,3.2,1720,ron_howard
2519,House on Haunted Hill,1999,4.4,2.9,13288,william_malone
2520,Airport,1970,5.9,3.1,2253,george_seaton
2521,Airport 1975,1974,4.8,2.9,1688,jack_smight
2522,Airport '77,1977,0,0,0,craig_schlattman
2523,Rollercoaster,1977,6,0,0,james_goldstone
2524,The Towering Inferno,1974,6.4,3.3,4474,irwin_allen
2526,Meteor,1979,3.6,0,0,ronald_neame
2527,Westworld,1973,7.1,3.5,4334,michael_crichton
2528,Logan's Run,1976,6.2,3.3,9250,1063458-michael_anderson
2529,Planet of the Apes,1968,7.4,3.4,12844,franklin_j_schaffner
2530,Beneath the Planet of the Apes,1970,5.3,3,4261,ted_post
2531,Battle for the Planet of the Apes,1973,4.7,2.9,3262,j_lee_thompson
2532,Conquest of the Planet of the Apes,1972,5.5,3,3697,j_lee_thompson
2533,Escape from the Planet of the Apes,1971,5.7,3,3852,1015315-don_taylor
2534,Avalanche Alley,2001,0,0,0,paul_ziller
2535,10.5,2004,0,0,0,john_lafia
2536,The Concorde... Airport '79,1979,4.3,2.5,369,david_lowell_rich
2537,Beyond the Poseidon Adventure,1979,0,2.7,1212,irwin_allen
2538,Dancemaker,1998,7.9,0,0,1127619-matthew_diamond
2539,Analyze This,1999,6.4,3.1,15881,harold_ramis
2540,The Corruptor,1999,5.3,3,2255,james_foley
2541,Cruel Intentions,1999,5.3,3.4,56824,roger_kumble
2542,Lock Stock and Two Smoking Barrels,1998,6.8,4,81696,guy_ritchie
2543,Six Ways to Sunday,1997,4.8,3.3,459,adam_bernstein
2544,L'école de la chair,1998,6.1,3.5,272,benoit_jacquot
2545,Relax... It's Just Sex,1998,5.9,3.4,732,pj_castellaneta
2546,The Deep End of the Ocean,1999,5.8,3.2,2998,ulu_grosbard
2548,The Rage: Carrie 2,1999,0,0,0,aluisio_abranches
2549,Wing Commander,1999,2.8,2.2,2768,1128440-chris_roberts
2550,The Haunting,1999,3.7,2.7,10812,jan_de_bont
2551,Dead Ringers,1988,7.7,3.6,4690,david_cronenberg
2552,My Boyfriend's Back,1993,3.4,2.7,1035,bob_balaban
2554,Children of the Damned,1964,5.6,0,0,anton_leader
2555,Baby Geniuses,1999,1.9,2.5,8215,bob_clark_iii
2556,Telling You,1998,5.6,0,0,robert_defranco
2557,Seul contre tous,1998,7.7,3.9,1587,gaspar_noe
2558,Forces of Nature,1999,5.3,2.6,7489,bronwen_hughes
2559,The King and I,1956,8.2,3.6,12939,walter_lang
2560,Ravenous,1999,5.5,3.6,4588,antonia_bird
2562,Bandits,2001,6.1,3.1,9238,barry_levinson
2563,Dangerous Beauty,1998,6.4,4.1,2764,marshall_herskovitz
2566,Doug's 1st Movie,1999,4.6,2.9,1446,maurice_joyce_ii
2567,Edtv,1999,6.3,2.6,8130,ron_howard
2568,The Mod Squad,1999,3,2.4,1890,scott_silver
2569,Among Giants,1998,5.5,3.2,111,sam_miller
2570,A Walk on the Moon,1999,6.7,3.4,2848,tony_goldwyn
2571,The Matrix,1999,7.4,3.6,207333,andy_wachowski
2572,10 Things I Hate About You,1999,6,3.3,207830,gil_junger
2573,Tango,1998,6.8,3.9,767,carlos_saura
2574,The Out-of-Towners,1999,5,2.6,2186,sam_weisman
2575,La vie rêvée des anges,1998,7.6,3.9,1181,erick_zonca
2576,Love etc.,1996,0,3.2,217,marion_vernoux
2577,Metroland,1997,6.4,3.3,1014,philip_saville
2578,The Sticky Fingers of Time,1997,6.2,3,247,hilary_brougher
2579,Following,1998,7.1,3.8,7121,christopher_nolan
2580,Go,1999,7.6,3.2,8608,doug_liman
2581,Never Been Kissed,1999,5.7,3.3,53088,raja_gosnell
2582,Shuang long hui,1992,5.1,3.1,3144,ringo_lam
2583,Cookie's Fortune,1999,7.5,3.2,1364,robert_altman
2584,Foolish Wives,1922,9,0,0,erich_von_stroheim
2585,Los amantes del Círculo Polar,1998,7,4.3,3613,julio_medem
2586,Goodbye Lover,1998,4.7,2.9,457,roland_joffe
2587,Waking Life,2001,7.4,4,17715,richard_linklater
2589,Friends & Lovers,1999,0,0,0,vince-clark
2590,Hideous Kinky,1998,5.9,3.3,2069,gillies-mackinnon
2591,Jeanne et le garçon formidable,1998,5.8,3.3,323,jacques_martineau
2593,Il mostro,1994,5.8,3.8,1005,roberto_benigni
2594,Abre los ojos,1997,7.4,3.9,11790,alejandro_amenabar
2595,Fotoamator,1998,\N,\N,\N,_0412999
2596,SLC Punk!,1998,5.6,3.8,9837,james_merendino
2597,Lost & Found,1999,3.6,2.5,1416,jeff_pollack
2598,Pushing Tin,1999,5.6,2.9,5381,mike_newell
2599,Election,1999,7.8,3.3,11134,alexander_payne
2600,eXistenZ,1999,6.7,3.2,10592,david_cronenberg
2601,A Little Bit of Soul,1998,0,0,0,1054857-peter_duncan
2602,Xing xing wang,1977,0,0,0,menghwa_ho
2603,Revolutionary Road,2008,6.7,3.5,46044,sam_mendes
2604,Let It Come Down: The Life of Paul Bowles,1998,0,3,172,jennifer_baichwal
2605,Entrapment,1999,5.2,3,17343,jon_amiel
2606,Idle Hands,1999,3.4,2.9,8232,rodman_flender
2607,Get Real,1998,6.4,3.8,2164,simon_shore
2609,Bian Lian,1996,7.4,4.1,775,wu_tianming
2610,Three Seasons,1999,6.7,0,0,tony_bui
2611,The Winslow Boy,1999,7.9,3.6,768,david_mamet
2612,Mildred Pierce,1945,7.6,4.1,2165,michael_curtiz
2613,Night of the Comet,1984,6.5,3.3,2733,thom_eberhardt
2614,Chopping Mall,1986,4.4,0,0,jim_wynorski
2615,My Science Project,1985,3.2,0,0,jonathan_r_betuel
2616,Dick Tracy,1990,5.7,2.8,10803,warren_beatty
2617,The Mummy,1999,5.7,3.4,79634,stephen_sommers
2618,The Castle,1997,6.9,4.1,3419,rob_sitch
2619,Mascara,1987,0,0,0,patrick-conrad
2620,This Is My Father,1998,6.7,3.9,442,paul_quinn
2621,Tian yu,1998,8,3.8,593,joan_chen
2622,A Midsummer Night's Dream,1999,0,0,0,michael_hoffman
2623,Trippin',1999,4.2,3.8,73,david_raynr
2624,Wandâfuru raifu,1998,6.9,4.1,1840,hirokazu-koreeda
2625,Hak hap,1996,4.9,0,0,1136788-daniel_lee
2626,Edge of Seventeen,1998,0,0,0,david_moreton
2627,The Endurance: Shackleton's Legendary Antarctic Expedition,2000,7.7,3.8,415,george_butler
2629,The Love Letter,1999,0,0,0,madison_monroe
2630,Besieged,1998,7,3.7,762,bernardo_bertolucci
2631,Frogs for Snakes,1998,4.4,3.4,141,amanda_poe
2632,Rekopis znaleziony w Saragossie,1965,7.3,4.2,509,wojciech_has
2635,The Mummy's Curse,1944,6.2,0,0,leslie_goodwins
2636,The Mummy's Ghost,1944,0,0,0,reginald_le_borg
2637,The Mummy's Hand,1940,6.1,0,0,christy_cabanne
2638,The Mummy: Tomb of the Dragon Emperor,2008,3.7,3,79989,rob_cohen
2639,Mommie Dearest,1981,5.6,3.6,3417,frank_perry
2640,Superman,1978,8,3.5,39510,richard_donner
2641,Superman II,1980,7.4,3.2,30072,richard_lester
2642,Superman III,1983,4.4,2.7,17727,richard_lester
2643,Superman IV: The Quest for Peace,1987,2.8,2.5,13076,sidney_j_furie
2646,House of Dracula,1945,5.7,3.1,1009,erie_c_kenton
2647,House of Frankenstein,1944,5.6,0,0,erle_c_kenton
2649,Son of Frankenstein,1939,7.3,0,0,1041609-michael_gordon
2650,The Ghost of Frankenstein,1942,6.3,0,0,erle_c_kenton
2651,Frankenstein Meets the Wolf Man,1943,5.2,0,0,roy_william_neill
2652,The Curse of Frankenstein,1957,7.6,0,0,terence_fisher
2653,Son of Dracula,1943,\N,\N,\N,robert_siodmak
2654,The Wolf Man,1941,7.7,3.7,2541,george_waggner
2655,Howling II: Stirba - Werewolf Bitch,1985,3.1,2.5,1403,philippe_mora
2656,Tarantula,1955,6.3,0,0,jack_arnold
2657,The Rocky Horror Picture Show,1975,6.5,3.6,49873,jim_sharman
2659,It Came from Hollywood,1982,0,0,0,malcolm_leo
2660,The Thing from Another World,1951,7.7,3.6,2130,christian_nyby
2661,It Came from Outer Space,1953,6.8,3.1,796,jack_arnold
2662,War of the Worlds,2005,7,2.9,162092,steven_spielberg
2663,It Came from Beneath the Sea,1955,6,0,0,1051419-robert_gordon
2665,Earth vs. the Flying Saucers,1956,5.7,0,0,fred_f_sears
2666,It Conquered the World,1956,5.6,0,0,roger_corman
2667,The Mole People,1956,0,0,0,virgil_w_vogel
2668,Swamp Thing,1982,5.8,2.7,3423,wes_craven
2669,Pork Chop Hill,1959,0,0,0,lewis_milestone
2670,Run Silent Run Deep,1958,7,0,0,robert_wise
2671,Notting Hill,1999,7.1,3.3,85951,roger_michell
2672,The Thirteenth Floor,1999,4.5,3,5631,josef_rusnak
2673,Mia aioniotita kai mia mera,1998,7.2,4.3,1029,theo-angelopoulos
2674,The Loss of Sexual Innocence,1999,4.8,3.3,449,mike_figgis
2675,The Man with Rain in His Shoes,1998,4.8,3.3,477,maria_ripoll
2676,Instinct,1999,4.3,3.2,4403,jon_turteltaub
2677,Buena Vista Social Club,1999,7.5,4,2963,wim_wenders
2678,Desert Blue,1998,5.1,3.2,414,morgan_j_freeman
2679,Finding North,1998,4.7,2.9,277,tanya_wexler
2681,Free Enterprise,1998,\N,\N,\N,_0122428
2682,Limbo,1999,7,3.5,169,john_sayles
2683,Austin Powers: The Spy Who Shagged Me,1999,6,3.3,70870,jay-roach
2685,Le nain rouge,1998,\N,\N,\N,_0494467
2686,Le violon rouge,1998,7.1,3.9,7025,francois_girard
2687,Tarzan,1999,7.6,3.2,30231,kevin_lima
2688,The General's Daughter,1999,4.3,3,6034,simon_west
2689,Get Smart's Bruce and Lloyd Out of Control,2008,0,0,0,gil_junger
2690,An Ideal Husband,1999,7.4,3.4,2877,oliver_parker
2691,La leggenda del pianista sull'oceano,1998,6.2,4.2,5983,guiseppe_tornatore
2692,Lola rennt,1998,7.7,3.8,33702,tom_tykwer
2693,Trekkies,1997,7.3,3.4,1371,roger_nygard
2694,Big Daddy,1999,0,0,0,frederic_golchan
2695,The Lost Boys,1987,6.3,3.7,48695,joel_schumacher
2696,Le dîner de cons,1998,6.8,4.1,5214,francis_veber
2697,My Son the Fanatic,1997,6.9,3.5,322,udayan_prasad
2699,Arachnophobia,1990,6.6,2.8,10804,frank_marshall
2700,South Park: Bigger Longer & Uncut,1999,7,3.7,46689,trey_parker
2701,Wild Wild West,1999,3.9,2.7,31689,barry_sonnenfeld
2702,Summer of Sam,1999,0,0,0,ulli_lommel
2703,Broken Vessels,1998,5.7,0,0,scott_ziehl
2704,Les amants du Pont-Neuf,1991,7.1,4,1699,leos_carax
2705,Fin août début septembre,1998,6.7,3.5,332,olivier_assayas
2706,American Pie,1999,5.7,3.4,203348,chris_weitz
2707,Arlington Road,1999,6.1,3.3,6430,mark_pellington
2708,Conte d'automne,1998,7.8,3.8,273,eric_rohmer
2709,Muppets from Space,1999,6.2,3,4740,tim_hill
2710,The Blair Witch Project,1999,7.5,2.5,23900,daniel_myrick
2711,My Life So Far,1999,6.3,3.1,618,hugh-hudson
2712,Eyes Wide Shut,1999,7.3,2.9,26285,stanley_kubrick
2713,Lake Placid,1999,5,2.6,12183,steve_miner
2714,The Wood,1999,6,3.9,6421,rick_famuyiwa
2715,The Velocity of Gary* *(Not His Real Name),1998,4.1,3.1,516,dan_ireland
2716,Ghost Busters,1984,7.6,3.6,65639,ivan_reitman
2717,Ghostbusters II,1989,5.2,3.2,30085,ivan_reitman
2718,Drop Dead Gorgeous,1999,\N,\N,\N,_0417794
2720,Inspector Gadget,1999,4,2.3,11127,david_kellogg
2721,Trick,1999,6.8,3.7,1364,jim_fall
2722,Deep Blue Sea,1999,5.7,2.8,26286,renny_harlin
2723,Mystery Men,1999,5.7,2.8,14333,kinka_usher
2724,Runaway Bride,1999,5.3,3,48629,garry_marshall
2725,Twin Falls Idaho,1999,7.3,3.8,751,michael_polish
2726,The Killing,1956,8.3,4,5595,stanley_kubrick
2727,Killer's Kiss,1955,6.8,3.3,2112,stanley_kubrick
2728,Spartacus,1960,8.1,3.7,25019,stanley_kubrick
2730,Barry Lyndon,1975,7.8,4.1,12262,stanley_kubrick
2731,Les quatre cents coups,1959,9.3,4.4,9787,francois_truffaut
2732,Jules et Jim,1962,8.9,4.2,6006,francois_truffaut
2733,Vibes,1988,2.8,3.3,404,ken_kwapis
2734,The Mosquito Coast,1986,6.4,3.2,3391,peter_weir
2735,The Golden Child,1986,3.9,2.9,9053,michael_ritchie
2736,Brighton Beach Memoirs,1986,5.7,3.4,596,gene_saks
2737,The Assassination of Jesse James by the Coward Robert Ford,2007,7.1,3.7,57534,andrew_dominik
2738,Crimes of the Heart,1986,7.6,3.3,602,bruce_beresford
2739,The Color Purple,1985,6.7,3.9,30970,steven_spielberg
2741,No Mercy,1986,3.4,2.8,740,richard_pearce
2742,Tenue de soirée,1986,0,3.8,345,bertrand_blier
2743,Native Son,1986,6,3.4,71,jerrold_freedman
2744,Otello,1992,\N,\N,\N,_0488108
2745,The Mission,1986,6.4,3.8,11307,roland_joffe
2746,The Little Shop of Horrors,1960,6.2,0,0,roger_corman
2748,Allan Quatermain and the Lost City of Gold,1986,0,0,0,gary_nelson
2749,The Morning After,1986,5.8,2.9,557,sidney_lumet
2750,Radio Days,1987,7.9,3.8,3253,woody_allen
2751,From the Hip,1987,4.7,3.2,411,bob_clark_iii
2752,Outrageous Fortune,1987,5,3,1206,arthur_hiller
2753,The Bedroom Window,1987,6,0,0,curtis_hanson
2754,Deadtime Stories,1986,0,0,0,jeffrey_delman
2755,Light of Day,1987,5.2,3.1,311,paul_schrader
2756,Wanted: Dead or Alive,1986,4.1,2.9,934,gary_sherman
2757,Frances,1982,7.6,3.8,713,graeme_clifford
2758,Plenty,1985,7.3,3.4,613,fred_schepisi
2759,Dick,1999,6.3,2.7,3840,andrew_fleming
2761,The Iron Giant,1999,8,3.3,17836,brad_bird
2762,The Sixth Sense,1999,7.4,3.8,100968,m_night_shyamalan
2763,The Thomas Crown Affair,1999,6.4,3.3,15699,john_mctiernan
2765,The Acid House,1998,5.8,3.5,2715,paul_mcguigan
2766,The Adventures of Sebastian Cole,1998,5.7,0,0,tod_williams
2767,Illuminata,1998,5.6,3.4,320,john_turturro
2768,Stiff Upper Lips,1998,4.8,0,0,gary_sinyor
2769,The Whole Ten Yards,2004,2.8,3,11437,howard_deutch
2770,Bowfinger,1999,7.1,2.8,8721,frank_oz
2771,Brokedown Palace,1999,4.7,3.2,4980,jonathan_kaplan
2772,Detroit Rock City,1999,5.4,3.5,9815,adam-rifkin
2773,Alice et Martin,1998,6.3,3.4,246,andre_techine
2774,Better Than Chocolate,1999,5.8,3.8,3884,anne_wheeler
2775,Gegen die Wand,2004,0,0,0,fatih_akin
2776,Marcello Mastroianni: mi ricordo sì io mi ricordo,1997,7.8,3,175,anna_maria_tato
2777,Cobra,1986,2.5,2.7,5821,george_p_cosmatos
2778,Never Talk to Strangers,1995,3.6,2.8,1191,peter_hall
2779,Heaven Can Wait,1943,7.8,0,0,ernst_lubitsch
2780,The Raven,1963,6.4,0,0,roger_corman
2781,The Tingler,1959,5.9,0,0,william_castle
2782,Pit and the Pendulum,1961,6.4,0,0,roger_corman
2783,The Tomb of Ligeia,1964,6.4,0,0,roger_corman
2784,The Masque of the Red Death,1964,5.9,0,0,roger_corman
2785,Tales of Terror,1962,6.1,0,0,roger_corman
2786,Haunted Honeymoon,1986,3.5,0,0,gene_wilder
2787,Cat's Eye,1985,5.5,3.1,5931,lewis_teague
2788,And Now for Something Completely Different,1971,6.9,3.8,16003,ian_mcnaughton
2789,Damien: Omen II,1978,0,0,0,mike_hodges
2790,Earth: Final Conflict,1997,\N,\N,\N,
2791,Airplane!,1980,8.3,3.6,31137,david_zucker
2792,Airplane II: The Sequel,1982,5.2,2.9,10524,ken_finkleman
2793,An American Werewolf in Paris,1997,3.7,2.8,10235,anthony_waller
2794,European Vacation,1985,4.8,0,0,amy_heckerling
2795,Vacation,1983,7.3,3.5,11330,harold_ramis
2796,Funny Farm,1988,5.2,2.9,2927,george_roy_hill
2798,Problem Child 2,1991,2.6,0,0,brian_levant
2800,Little Nemo: Adventures in Slumberland,1989,0,0,0,masami-hata
2801,Oscar and Lucinda,1997,6.6,0,0,gillian_armstrong
2802,Tequila Sunrise,1988,5.1,2.9,3959,robert_towne
2803,The Pelican Brief,1993,5.5,3.2,12632,alan_j_pakula
2804,A Christmas Story,1983,8.3,3.7,23109,bob_clark_iii
2805,Mickey Blue Eyes,1999,5.4,2.7,6320,kelly_makin
2806,Teaching Mrs. Tingle,1999,4,2.5,4339,kevin_williamson
2807,Universal Soldier: The Return,1999,2.8,2.4,4533,_0734747
2808,Universal Soldier,1992,4.2,2.8,9415,roland_emmerich
2809,Love Stinks,1999,3.5,3.2,1225,jeff_franklin
2810,Perfect Blue,1998,6.4,3.9,4350,satoshi_kon
2811,With Friends Like These...,1998,5.4,2.6,46,melvin_james
2812,In Too Deep,1999,4.9,3.6,1315,michael_rymer
2813,The Source,1999,0,0,0,john-antonelli
2814,The Vampire Bat,1933,0,0,0,frank_r_strayer
2815,Iron Eagle,1986,3.6,0,0,sidney_j_furie
2816,Iron Eagle II,1988,0,0,0,sidney_j_furie
2817,Aces: Iron Eagle III,1992,2.2,2.5,1084,john_glen
2818,Iron Eagle IV,1995,0,0,0,sidney_j_furie
2819,Three Days of the Condor,1975,7,3.8,3200,sydney_pollack
2821,Male and Female,1919,0,0,0,daniel_bressanutti
2822,Medicine Man,1992,3.9,2.9,3697,john_mctiernan
2823,Die Spinnen 1. Teil - Der Goldene See,1919,0,0,0,fritz_lang
2824,On the Ropes,1999,7.6,3.3,155,nanette_burstein
2825,Ring Around the Rosie,2006,0,0,0,rubi_zack
2826,The 13th Warrior,1999,4.6,3.2,24204,john_mctiernan
2827,The Astronaut's Wife,1999,4.2,2.8,11206,1110733-rand_ravich
2829,The Muse,1999,5.9,2.6,1169,albert_brooks
2830,Bure baruta,1998,7.8,3.8,311,goran_paskaljevic
2831,A Dog of Flanders,1999,4.5,3.7,259,kevin_brodie
2832,The Lost Son,1999,0,0,0,chris-menges
2833,Lucie Aubrac,1997,7,3.6,169,claude_berri
2834,Martha - Meet Frank Daniel and Laurence,1998,5.1,3.3,1423,nick_hamm
2835,Chill Factor,1999,3.3,2.7,2079,hugh_johnson
2836,Outside Providence,1999,5.6,3.2,1355,michael_corrente
2837,Bedrooms and Hallways,1998,6.3,3.6,615,rose_troche
2839,West Beyrouth (À l'abri les enfants),1998,7.2,4.3,382,ziad_doueiri
2840,Stigmata,1999,4,3.1,12281,rupert_wainwright
2841,Stir of Echoes,1999,6.4,3.4,14833,david_koepp
2842,Best Laid Plans,1999,5.8,3.1,1229,mike_barker
2843,Crna macka beli macor,1998,6.9,4.4,6471,emir_kusturica
2844,The Minus Man,1999,5.9,3,1065,1074237-hampton_fancher
2845,Whiteboyz,1999,4,2.6,58,marc_levin
2846,Koneko monogatari,1986,6.6,0,0,masanori_hata
2847,Only Angels Have Wings,1939,8.4,3.8,1509,howard_hawks
2849,Queens Logic,1991,5.2,2.9,360,steve_rash
2850,Wayne's World,1992,6.8,3.4,45784,penelope_spheeris
2851,Saturn 3,1980,3.8,0,0,farrah_fawcett
2852,A Soldier's Story,1984,7.2,3.7,1759,norman_jewison
2853,Communion,1976,0,0,0,alfred-sole
2854,The Forgotten,1973,0,0,0,sf_brownrigg
2855,The Power of Nightmares: The Rise of the Politics of Fear,2004,8.1,4.5,575,adam_curtis
2856,I Saw What You Did,1965,0,0,0,william_castle
2857,Yellow Submarine,1968,7.6,3.6,7369,george_dunning
2858,American Beauty,1999,8,3.8,115181,sam_mendes
2859,Stop Making Sense,1984,8.8,4.4,1700,jonathan_demme
2860,Blue Streak,1999,4.8,3,13413,les_mayfield
2861,For Love of the Game,1999,6.3,3.3,6328,sam_raimi
2862,Caligola,1979,2.9,2.8,3230,tinto_brass
2863,A Hard Day's Night,1964,8.2,3.9,9274,richard_lester
2864,American Splendor,2003,8.3,3.7,9157,shari_springer_berman
2865,Sugar Town,1999,6.2,3,177,allison_anders
2866,The Buddy Holly Story,1978,7.3,0,0,steve_rash
2867,Fright Night,1985,7.3,3.3,7746,1041838-tom_holland
2868,Fright Night Part 2,1988,4.7,0,0,tommy_lee_wallace
2869,La séparation,1994,\N,\N,\N,_0898603
2870,Barefoot in the Park,1967,6.4,3.7,3074,gene_saks
2871,Deliverance,1972,8.5,3.6,10182,john_boorman
2872,Excalibur,1981,7.3,3.4,11195,john_boorman
2873,Lulu on the Bridge,1998,3.6,0,0,paul_auster
2874,The Pajama Game,1957,7.4,0,0,george_abbott
2875,Sommersby,1993,5.9,3.1,2582,jon_amiel
2876,Thumbelina,1994,5.2,3.1,9634,don_bluth
2877,Tommy,1975,7.1,3.4,5178,ken_russell
2878,Hell Night,1981,4.5,3,927,tom_desimone
2879,Fei ying gai wak,1991,6.4,3.2,3303,jackie_chan
2880,Long xiong hu di,1987,6.6,0,0,jackie_chan
2881,Double Jeopardy,1999,4.4,3.2,12512,bruce_beresford
2882,Jakob the Liar,1999,4.7,3.2,3128,peter_kassovitz
2883,Mumford,1999,5.9,3.2,1155,lawrence_kasdan
2884,Dog Park,1998,4.5,2.7,600,bruce_mcculloch
2885,Guinevere,1999,6.8,3,490,1055381-audrey_wells
2886,The Adventures of Elmo in Grouchland,1999,6.7,3.2,1136,gary_halvorson
2887,Simon Sez,1999,1.9,2.2,603,1195077-kevin_elders
2888,She Drives Me Crazy,2007,\N,\N,\N,_0512052
2890,Three Kings,1999,7.8,3.3,21498,david_o_russell
2891,Happy Texas,1999,6.7,3.1,1535,mark_illsley
2892,New Rose Hotel,1998,4.2,2.9,682,abel_ferrara
2893,Plunkett & Macleane,1999,4.7,3.3,1388,_0779265
2894,Romance,1999,5.1,3,1725,catherine_breillat
2895,Napoleon and Samantha,1972,0,0,0,bernard_mceveety_ii
2896,Alvarez Kelly,1966,0,0,0,edward_dmytryk
2897,E la nave va,1983,6.8,0,0,federico_fellini
2898,The Dark Half,1993,5.8,3,2007,george_a_romero
2899,Gulliver's Travels,1939,6.6,0,0,dave_fleischer
2900,Monkey Shines,1988,5.4,2.9,1393,george_a_romero
2901,Phantasm,1979,6.2,3.4,4777,don_coscarelli
2902,American Psycho II: All American Girl,2002,3.1,0,0,morgan_j_freeman
2903,Psycho III,1986,5.2,2.6,2593,anthony_perkins
2905,Tsubaki Sanjûrô,1962,8.3,4.2,4523,akira_kurosawa
2906,Random Hearts,1999,4,2.7,2118,sydney_pollack
2907,Superstar,1999,4.5,2.9,11034,bruce_mcculloch
2908,Boys Don't Cry,1999,7.9,3.7,16491,kimberly_peirce
2910,L'ennui,1998,5.5,3,60,cedric_kahn
2911,El abuelo,1998,\N,\N,\N,_0305054
2912,The Limey,1999,7.4,3.6,4089,steven_soderbergh
2913,The Mating Habits of the Earthbound Human,1999,4.3,3.5,709,jeff_abugov
2914,The Haunting of Molly Hartley,2008,2.9,2.6,18564,mickey_liddell
2915,Risky Business,1983,7.4,3.2,11638,paul_brickman
2916,Total Recall,1990,7.2,3.3,25031,paul_verhoeven
2917,Body Heat,1981,8,3.5,2581,lawrence_kasdan
2918,Ferris Bueller's Day Off,1986,7.4,3.8,77618,1053315-john_hughes
2919,The Year of Living Dangerously,1982,7.4,3.5,2161,peter_weir
2920,Les enfants du paradis,1945,9,4.4,2292,marcel_carne
